4057.346783,4517.602492,3715.416012,2745.019022,2159.483245,2182.252545,2209.4646239999997,1883.2608030000001,1396.698883,1023.215446,1199.445532,2536.803672
320.53138900000005,401.29321899999997,330.794555,153.67968,238.708927,105.706304,115.895307,159.688964,118.198104,232.112394,202.80659899999998,269.908819
5199.740516,4358.515107,4833.065002,4197.33293,4373.250552,3684.377943,5119.328941,5151.337803,4890.618221,4748.364457000001,3562.2548070000003,3922.833452
557.975979,176.26671900000002,242.138946,270.100026,331.93111300000004,473.579232,311.10233,319.182668,477.087202,527.419848,576.437576,719.9263739999999
203.759973,160.418085,173.283976,187.547789,178.36229999999998,206.220592,239.57681599999998,258.860338,256.964192,233.57056500000002,203.062243,215.79723800000002
28.766271,18.026130000000002,27.904377,24.553476999999997,24.916217,34.119217,40.565981,47.885346,71.402214,46.314807,30.058985,29.066882
116.282053,104.960847,100.75825900000001,70.652976,62.41677,33.486942000000006,66.13421000000001,99.64419000000001,113.21021300000001,112.484255,115.10902300000001,112.916219
2729.183017,1544.065785,2151.091661,3384.471579,2444.871606,3658.878948,3718.134418,4047.368387,4943.197265,4407.05637,6317.636788,5154.143508
0.99317,1.226483,1.921443,0.835908,3.2270770000000004,3.002042,3.5782179999999997,2.663478,1.429314,1.8534549999999999,1.1397899999999999,1.227861
7101.249123,6294.982856,5606.818805,4095.800569,4785.695033,3684.170619,4284.090513,3747.238495,3234.274816,4359.563921,6421.739529,6910.032613
848.4030740000001,973.686902,1688.757265,1665.571492,2388.831852,2325.571729,2617.534056,2395.8309,1927.916611,1777.274811,1347.957356,1023.70725
102.634029,138.18132699999998,355.01542700000005,266.787519,645.5974570000001,655.361716,828.492494,661.4451019999999,447.444657,328.182894,172.42624600000002,103.956001
390.590396,365.191889,359.459071,392.274795,390.93192700000003,358.010046,352.713786,410.590237,396.278098,433.04749400000003,434.361576,436.423907
2405.236806,1838.16573,2253.823616,2193.285205,2206.3288620000003,2181.2767940000003,2243.226356,2106.285519,2166.255198,2147.907197,2173.751719,2175.103528
182.93208900000002,172.740345,184.342436,178.093968,177.333071,198.273452,205.014809,212.202012,179.817184,187508,179.26082,181.223116
59.850282,69.06586800000001,72.598535,74.357494,59.595065999999996,79.50385,81.91575,81.751572,68.076048,68.765996,80.249832,82.210439
24305.47495,21134.389784,22097.189386,19900.364428999997,20471.481075,19863.791971000002,22436.768607999995,21585.235814,20688.868220000004,20634.64191,23017.698420999997,23875.280879
